cluster,num_stations,avg_pm25,avg_pollution_index,avg_wind_speed,avg_wind_direction,center_lat,center_lon,is_hotspot,source_direction_compass,date
9,2,50.99457792207792,0.24861545929068196,2.8690836682467533,264.25261873518525,28.4250905,77.147722,True,W,2026-08-16
0,19,26.065452412428233,0.26600819187093316,2.432498357890421,249.9708057687282,28.581537363157896,77.21779184736842,False,WSW,2026-08-17
1,5,23.885528433558484,0.33272104989841866,2.821842705101564,255.0510214424009,28.6524389,77.14588064,True,WSW,2026-08-17
2,3,40.02002300808271,0.3757494158625083,2.6057036896406855,246.8671489363672,28.666783533333334,77.3112718,True,WSW,2026-08-17
3,4,31.167310526897552,0.26245095863224005,2.431061493400212,246.47639192971866,28.635576375,77.35377542500001,False,WSW,2026-08-17
4,2,33.37516123188406,0.26738788182864404,2.6746247120471014,251.41247136257795,28.741288949999998,77.11559075,False,WSW,2026-08-17
5,2,21.52493650793651,0.19790482379977967,2.372348432063492,251.4006620056865,28.619788,77.27959849999999,False,WSW,2026-08-17
6,2,39.69552517250192,0.39154581435031643,2.6435147391323794,249.39632997878607,28.7482235,77.27623,True,WSW,2026-08-17
7,2,38.137351778656125,0.336091814851753,2.6434411444911063,249.35652840282785,28.697587,77.173559,True,WSW,2026-08-17
8,2,36.01603422619048,0.29209723080022826,2.491794188467262,250.86751270188927,28.41255423526901,77.0757373241334,True,WSW,2026-08-17
9,2,54.83808757062147,0.33628780555215354,2.50730798952919,253.9115492190831,28.4250905,77.147722,True,WSW,2026-08-17
0,19,29.95723112222308,0.2603685151663797,1.7098413303532642,239.52832653610795,28.581537363157896,77.21779184736842,False,WSW,2026-08-18
1,5,26.397418432801175,0.34586299869174547,1.6292391845785499,233.10137599404004,28.6524389,77.14588064,True,SW,2026-08-18
2,3,50.43630073138709,0.393994221050741,1.7391049123502667,226.16370893152234,28.666783533333334,77.3112718,True,SW,2026-08-18
3,4,45.461325064867374,0.30500436807232467,1.7354788838217758,234.62791448343543,28.635576375,77.35377542500001,True,SW,2026-08-18
4,2,35.31102564102564,0.2608497702799901,1.939075305448718,238.0216989571707,28.741288949999998,77.11559075,False,WSW,2026-08-18
5,2,26.60207603867259,0.23273387154885525,1.708649584623073,247.93006828460216,28.619788,77.27959849999999,False,WSW,2026-08-18
6,2,43.44511155606407,0.39470419222471376,1.7579411196824943,233.50621773804397,28.7482235,77.27623,True,SW,2026-08-18
7,2,40.90610599078341,0.3552459058859412,1.7273409576651306,231.06196480019494,28.697587,77.173559,True,SW,2026-08-18
8,2,40.55708333333333,0.29816424255982055,1.6091251947916667,223.97263931869202,28.41255423526901,77.0757373241334,True,SW,2026-08-18
9,2,53.51252709359606,0.32647970773107393,1.6551689011321837,236.99797986556598,28.4250905,77.147722,True,WSW,2026-08-18
0,19,38.44479211009955,0.24300709425173928,1.4371741125121915,286.5507067034662,28.581537363157896,77.21779184736842,False,WNW,2026-08-19
1,5,36.42895719903206,0.31300739442429015,1.3299276590156535,275.9274904948719,28.6524389,77.14588064,True,W,2026-08-19
2,3,70.19087999766191,0.3604187333627052,1.3239167983473457,276.761155276136,28.666783533333334,77.3112718,True,W,2026-08-19
3,4,50.59441254844961,0.22356704307918865,1.380179831598595,275.80897132465685,28.635576375,77.35377542500001,False,W,2026-08-19
4,2,43.98669005847953,0.23566438804972703,1.4266602857894737,255.33444583079424,28.741288949999998,77.11559075,False,WSW,2026-08-19
5,2,36.50364583333333,0.2099916898156004,1.4707510812499998,290.05039275979374,28.619788,77.27959849999999,False,WNW,2026-08-19
6,2,40.119601449275365,0.3094704233104332,1.3103594786639494,275.31265387413646,28.7482235,77.27623,True,W,2026-08-19
7,2,51.37545289855072,0.3417178735911377,1.3006648527400362,274.91272031238555,28.697587,77.173559,True,W,2026-08-19
8,2,41.55859649122807,0.23182728809188446,1.4217225501776316,270.44460141216604,28.41255423526901,77.0757373241334,False,W,2026-08-19
9,2,54.09036458333333,0.27477842018979065,1.4707510812499998,290.05039275979374,28.4250905,77.147722,True,WNW,2026-08-19
0,19,41.410944119294534,0.2575572613089399,1.4023509526748186,311.3009880880455,28.581537363157896,77.21779184736842,False,NW,2026-08-20
1,5,36.94002720265389,0.3075789811730466,1.345344135703535,5.471673499679071,28.6524389,77.14588064,True,N,2026-08-20
2,3,63.26079544002249,0.34844399231909223,1.238757786710375,9.34999107040187,28.666783533333334,77.3112718,True,N,2026-08-20
3,4,49.37025046662275,0.2407222728368878,1.3823490968202403,335.0254398980317,28.635576375,77.35377542500001,False,NNW,2026-08-20
4,2,43.31355154808959,0.2316034071274954,1.3030424809576746,304.8150555116349,28.741288949999998,77.11559075,False,NW,2026-08-20
